date,hospital,blood_group,demand,units_collected,stock_on_hand,units_used,units_expired,units_expiring_soon,shortage,is_weekend,is_holiday,is_dengue_season,day_of_week,month,year,week_of_year
2023-02-24,Hospital_A,O_negative,15,14,545,15,0,32,0,0,0,0,4,2,2023,8
2023-02-25,Hospital_A,O_negative,11,17,551,11,0,21,0,1,0,0,5,2,2023,8
2023-02-26,Hospital_A,O_negative,18,18,551,18,0,3,0,1,0,0,6,2,2023,8
2023-02-27,Hospital_A,O_negative,21,30,560,21,0,0,0,0,0,0,0,2,2023,9
2023-02-28,Hospital_A,O_negative,14,11,557,14,0,0,0,0,0,0,1,2,2023,9
2023-03-01,Hospital_A,O_negative,19,24,562,19,0,0,0,0,0,0,2,3,2023,9
2023-03-02,Hospital_A,O_negative,20,17,559,20,0,0,0,0,0,0,3,3,2023,9
2023-03-03,Hospital_A,O_negative,19,18,558,19,0,0,0,0,0,0,4,3,2023,9
2023-03-04,Hospital_A,O_negative,13,13,558,13,0,0,0,1,0,0,5,3,2023,9
2023-03-05,Hospital_A,O_negative,12,11,557,12,0,0,0,1,0,0,6,3,2023,9
2023-03-06,Hospital_A,O_negative,24,30,563,24,0,0,0,0,0,0,0,3,2023,10
2023-03-07,Hospital_A,O_negative,12,12,563,12,0,0,0,0,0,0,1,3,2023,10
2023-03-08,Hospital_A,O_negative,8,10,565,8,0,6,0,0,1,0,2,3,2023,10
2023-03-09,Hospital_A,O_negative,24,22,563,24,0,0,0,0,0,0,3,3,2023,10
2023-03-10,Hospital_A,O_negative,21,25,567,21,0,0,0,0,0,0,4,3,2023,10
2023-03-11,Hospital_A,O_negative,15,14,566,15,0,15,0,1,0,0,5,3,2023,10
2023-03-12,Hospital_A,O_negative,11,11,566,11,0,4,0,1,0,0,6,3,2023,10
2023-03-13,Hospital_A,O_negative,19,24,571,19,0,3,0,0,0,0,0,3,2023,11
2023-03-14,Hospital_A,O_negative,20,19,570,20,0,0,0,0,0,0,1,3,2023,11
2023-03-15,Hospital_A,O_negative,22,27,575,22,0,0,0,0,0,0,2,3,2023,11
2023-03-16,Hospital_A,O_negative,24,19,570,24,0,0,0,0,0,0,3,3,2023,11
2023-03-17,Hospital_A,O_negative,27,34,577,27,0,0,0,0,0,0,4,3,2023,11
2023-03-18,Hospital_A,O_negative,10,9,576,10,0,0,0,1,0,0,5,3,2023,11
2023-03-19,Hospital_A,O_negative,22,28,582,22,0,0,0,1,0,0,6,3,2023,11
2023-03-20,Hospital_A,O_negative,26,28,584,26,0,0,0,0,0,0,0,3,2023,12
2023-03-21,Hospital_A,O_negative,14,10,580,14,0,8,0,0,0,0,1,3,2023,12
2023-03-22,Hospital_A,O_negative,17,17,580,17,0,58,0,0,0,0,2,3,2023,12
2023-03-23,Hospital_A,O_negative,20,17,577,20,0,60,0,0,0,0,3,3,2023,12
2023-03-24,Hospital_A,O_negative,19,19,577,19,0,41,0,0,0,0,4,3,2023,12
2023-03-25,Hospital_A,O_negative,9,7,575,9,0,85,0,1,0,0,5,3,2023,12
2023-03-26,Hospital_A,O_negative,28,29,566,28,10,47,0,1,0,0,6,3,2023,12
2023-03-27,Hospital_A,O_negative,19,20,567,19,0,28,0,0,0,0,0,3,2023,13
2023-03-28,Hospital_A,O_negative,21,26,572,21,0,7,0,0,0,0,1,3,2023,13
2023-03-29,Hospital_A,O_negative,19,21,567,19,7,36,0,0,0,0,2,3,2023,13
2023-03-30,Hospital_A,O_negative,10,8,565,10,0,26,0,0,0,0,3,3,2023,13
2023-03-31,Hospital_A,O_negative,17,31,579,17,0,47,0,0,0,0,4,3,2023,13
2023-04-01,Hospital_A,O_negative,12,10,577,12,0,68,0,1,0,0,5,4,2023,13
2023-04-02,Hospital_A,O_negative,24,32,585,24,0,44,0,1,0,0,6,4,2023,13
2023-04-03,Hospital_A,O_negative,12,8,581,12,0,95,0,0,0,0,0,4,2023,14
2023-04-04,Hospital_A,O_negative,22,21,580,22,0,104,0,0,0,0,1,4,2023,14
2023-04-05,Hospital_A,O_negative,21,31,580,21,10,107,0,0,0,0,2,4,2023,14
2023-04-06,Hospital_A,O_negative,19,23,584,19,0,105,0,0,0,0,3,4,2023,14
2023-04-07,Hospital_A,O_negative,17,17,561,17,23,65,0,0,0,0,4,4,2023,14
2023-04-08,Hospital_A,O_negative,23,26,550,23,14,56,0,1,0,0,5,4,2023,14
2023-04-09,Hospital_A,O_negative,11,14,542,11,11,53,0,1,0,0,6,4,2023,14
2023-04-10,Hospital_A,O_negative,23,19,532,23,6,42,0,0,0,0,0,4,2023,15
2023-04-11,Hospital_A,O_negative,14,16,534,14,0,47,0,0,0,0,1,4,2023,15
2023-04-12,Hospital_A,O_negative,23,19,530,23,0,51,0,0,0,0,2,4,2023,15
2023-04-13,Hospital_A,O_negative,14,16,532,14,0,37,0,0,0,0,3,4,2023,15
2023-04-14,Hospital_A,O_negative,17,20,535,17,0,20,0,0,0,0,4,4,2023,15
2023-04-15,Hospital_A,O_negative,16,7,526,16,0,14,0,1,0,0,5,4,2023,15
2023-04-16,Hospital_A,O_negative,18,17,521,18,4,27,0,1,0,0,6,4,2023,15
2023-04-17,Hospital_A,O_negative,23,29,527,23,0,4,0,0,0,0,0,4,2023,16
2023-04-18,Hospital_A,O_negative,18,19,528,18,0,15,0,0,0,0,1,4,2023,16
2023-04-19,Hospital_A,O_negative,10,14,532,10,0,5,0,0,0,0,2,4,2023,16
2023-04-20,Hospital_A,O_negative,19,21,534,19,0,0,0,0,0,0,3,4,2023,16
2023-04-21,Hospital_A,O_negative,22,33,545,22,0,0,0,0,0,0,4,4,2023,16
2023-04-22,Hospital_A,O_negative,10,7,542,10,0,24,0,1,0,0,5,4,2023,16
2023-04-23,Hospital_A,O_negative,18,22,546,18,0,23,0,1,0,0,6,4,2023,16
2023-04-24,Hospital_A,O_negative,22,22,546,22,0,1,0,0,0,0,0,4,2023,17
2023-04-25,Hospital_A,O_negative,17,23,552,17,0,3,0,0,0,0,1,4,2023,17
2023-04-26,Hospital_A,O_negative,18,20,554,18,0,0,0,0,0,0,2,4,2023,17
2023-04-27,Hospital_A,O_negative,29,34,559,29,0,0,0,0,0,0,3,4,2023,17
2023-04-28,Hospital_A,O_negative,20,25,564,20,0,0,0,0,0,0,4,4,2023,17
2023-04-29,Hospital_A,O_negative,11,14,567,11,0,0,0,1,0,0,5,4,2023,17
2023-04-30,Hospital_A,O_negative,8,7,566,8,0,0,0,1,0,0,6,4,2023,17
2023-05-01,Hospital_A,O_negative,20,31,577,20,0,0,0,0,0,0,0,5,2023,18
2023-05-02,Hospital_A,O_negative,10,9,576,10,0,0,0,0,0,0,1,5,2023,18
2023-05-03,Hospital_A,O_negative,16,13,573,16,0,0,0,0,0,0,2,5,2023,18
2023-05-04,Hospital_A,O_negative,19,18,572,19,0,7,0,0,0,0,3,5,2023,18
2023-05-05,Hospital_A,O_negative,19,20,573,19,0,0,0,0,0,0,4,5,2023,18
2023-05-06,Hospital_A,O_negative,13,19,579,13,0,0,0,1,0,0,5,5,2023,18
2023-05-07,Hospital_A,O_negative,14,17,582,14,0,27,0,1,0,0,6,5,2023,18
2023-05-08,Hospital_A,O_negative,25,33,590,25,0,21,0,0,0,0,0,5,2023,19
2023-05-09,Hospital_A,O_negative,20,19,589,20,0,1,0,0,0,0,1,5,2023,19
2023-05-10,Hospital_A,O_negative,12,11,588,12,0,0,0,0,0,0,2,5,2023,19
2023-05-11,Hospital_A,O_negative,17,28,599,17,0,3,0,0,0,0,3,5,2023,19
2023-05-12,Hospital_A,O_negative,27,26,598,27,0,47,0,0,0,0,4,5,2023,19
2023-05-13,Hospital_A,O_negative,10,12,600,10,0,57,0,1,0,0,5,5,2023,19
2023-05-14,Hospital_A,O_negative,17,12,595,17,0,88,0,1,0,0,6,5,2023,19
2023-05-15,Hospital_A,O_negative,17,29,607,17,0,97,0,0,0,0,0,5,2023,20
2023-05-16,Hospital_A,O_negative,17,20,607,17,3,102,0,0,0,0,1,5,2023,20
2023-05-17,Hospital_A,O_negative,15,15,604,15,3,84,0,0,0,0,2,5,2023,20
2023-05-18,Hospital_A,O_negative,15,14,570,15,33,36,0,0,0,0,3,5,2023,20
2023-05-19,Hospital_A,O_negative,12,13,560,12,11,46,0,0,0,0,4,5,2023,20
2023-05-20,Hospital_A,O_negative,16,21,552,16,13,51,0,1,0,0,5,5,2023,20
2023-05-21,Hospital_A,O_negative,11,13,554,11,0,40,0,1,0,0,6,5,2023,20
2023-05-22,Hospital_A,O_negative,22,15,547,22,0,34,0,0,0,0,0,5,2023,21
2023-05-23,Hospital_A,O_negative,16,25,556,16,0,57,0,0,0,0,1,5,2023,21
2023-05-24,Hospital_A,O_negative,19,21,556,19,2,36,0,0,0,0,2,5,2023,21
2023-05-25,Hospital_A,O_negative,18,23,561,18,0,18,0,0,0,0,3,5,2023,21
2023-05-26,Hospital_A,O_negative,12,7,556,12,0,13,0,0,0,0,4,5,2023,21
2023-05-27,Hospital_A,O_negative,16,11,545,16,6,27,0,1,0,0,5,5,2023,21
2023-05-28,Hospital_A,O_negative,18,13,540,18,0,37,0,1,0,0,6,5,2023,21
2023-05-29,Hospital_A,O_negative,16,19,543,16,0,49,0,0,0,0,0,5,2023,22
2023-05-30,Hospital_A,O_negative,15,13,541,15,0,56,0,0,0,0,1,5,2023,22
2023-05-31,Hospital_A,O_negative,13,18,546,13,0,61,0,0,0,0,2,5,2023,22
2023-06-01,Hospital_A,O_negative,12,14,548,12,0,82,0,0,0,0,3,6,2023,22
2023-06-02,Hospital_A,O_negative,34,33,538,34,9,78,0,0,0,0,4,6,2023,22
2023-06-03,Hospital_A,O_negative,15,21,544,15,0,63,0,1,0,0,5,6,2023,22
2023-06-04,Hospital_A,O_negative,11,13,546,11,0,61,0,1,0,0,6,6,2023,22
2023-06-05,Hospital_A,O_negative,24,33,542,24,13,24,0,0,0,0,0,6,2023,23
2023-06-06,Hospital_A,O_negative,23,32,536,23,15,44,0,0,0,0,1,6,2023,23
2023-06-07,Hospital_A,O_negative,15,15,536,15,0,60,0,0,0,0,2,6,2023,23
2023-06-08,Hospital_A,O_negative,18,15,533,18,0,73,0,0,0,0,3,6,2023,23
2023-06-09,Hospital_A,O_negative,18,14,529,18,0,55,0,0,0,0,4,6,2023,23
2023-06-10,Hospital_A,O_negative,14,11,526,14,0,41,0,1,0,0,5,6,2023,23
2023-06-11,Hospital_A,O_negative,12,9,513,12,10,19,0,1,0,0,6,6,2023,23
2023-06-12,Hospital_A,O_negative,19,23,498,19,19,0,0,0,0,0,0,6,2023,24
2023-06-13,Hospital_A,O_negative,9,8,497,9,0,0,0,0,0,0,1,6,2023,24
2023-06-14,Hospital_A,O_negative,36,30,491,36,0,0,0,0,0,0,2,6,2023,24
2023-06-15,Hospital_A,O_negative,18,26,499,18,0,0,0,0,0,0,3,6,2023,24
2023-06-16,Hospital_A,O_negative,24,24,499,24,0,0,0,0,0,0,4,6,2023,24
2023-06-17,Hospital_A,O_negative,15,16,500,15,0,0,0,1,0,0,5,6,2023,24
2023-06-18,Hospital_A,O_negative,15,16,501,15,0,0,0,1,0,0,6,6,2023,24
2023-06-19,Hospital_A,O_negative,21,24,504,21,0,0,0,0,0,0,0,6,2023,25
2023-06-20,Hospital_A,O_negative,27,30,507,27,0,0,0,0,0,0,1,6,2023,25
2023-06-21,Hospital_A,O_negative,14,14,507,14,0,0,0,0,0,0,2,6,2023,25
2023-06-22,Hospital_A,O_negative,23,24,508,23,0,0,0,0,0,0,3,6,2023,25
2023-06-23,Hospital_A,O_negative,21,29,516,21,0,0,0,0,0,0,4,6,2023,25
2023-06-24,Hospital_A,O_negative,14,15,517,14,0,0,0,1,0,0,5,6,2023,25
2023-06-25,Hospital_A,O_negative,12,11,516,12,0,0,0,1,0,0,6,6,2023,25
2023-06-26,Hospital_A,O_negative,16,12,512,16,0,0,0,0,0,0,0,6,2023,26
2023-06-27,Hospital_A,O_negative,18,20,514,18,0,0,0,0,0,0,1,6,2023,26
2023-06-28,Hospital_A,O_negative,19,14,509,19,0,0,0,0,0,0,2,6,2023,26
2023-06-29,Hospital_A,O_negative,17,19,511,17,0,0,0,0,0,0,3,6,2023,26
2023-06-30,Hospital_A,O_negative,20,25,516,20,0,0,0,0,0,0,4,6,2023,26
2023-07-01,Hospital_A,O_negative,19,17,514,19,0,0,0,1,0,1,5,7,2023,26
2023-07-02,Hospital_A,O_negative,12,10,512,12,0,2,0,1,0,1,6,7,2023,26
2023-07-03,Hospital_A,O_negative,13,17,516,13,0,48,0,0,0,1,0,7,2023,27
2023-07-04,Hospital_A,O_negative,16,18,518,16,0,32,0,0,0,1,1,7,2023,27
2023-07-05,Hospital_A,O_negative,16,13,515,16,0,16,0,0,0,1,2,7,2023,27
2023-07-06,Hospital_A,O_negative,12,21,524,12,0,4,0,0,0,1,3,7,2023,27
2023-07-07,Hospital_A,O_negative,16,24,528,16,4,7,0,0,0,1,4,7,2023,27
2023-07-08,Hospital_A,O_negative,10,11,529,10,0,11,0,1,0,1,5,7,2023,27
2023-07-09,Hospital_A,O_negative,10,10,529,10,0,1,0,1,0,1,6,7,2023,27
2023-07-10,Hospital_A,O_negative,15,19,533,15,0,0,0,0,0,1,0,7,2023,28
2023-07-11,Hospital_A,O_negative,17,24,540,17,0,2,0,0,0,1,1,7,2023,28
2023-07-12,Hospital_A,O_negative,14,16,542,14,0,12,0,0,0,1,2,7,2023,28
2023-07-13,Hospital_A,O_negative,16,14,540,16,0,7,0,0,0,1,3,7,2023,28
2023-07-14,Hospital_A,O_negative,20,17,537,20,0,19,0,0,0,1,4,7,2023,28
2023-07-15,Hospital_A,O_negative,7,9,539,7,0,20,0,1,0,1,5,7,2023,28
2023-07-16,Hospital_A,O_negative,15,19,543,15,0,5,0,1,0,1,6,7,2023,28
2023-07-17,Hospital_A,O_negative,24,33,552,24,0,5,0,0,0,1,0,7,2023,29
2023-07-18,Hospital_A,O_negative,19,21,554,19,0,0,0,0,0,1,1,7,2023,29
2023-07-19,Hospital_A,O_negative,21,22,555,21,0,4,0,0,0,1,2,7,2023,29
2023-07-20,Hospital_A,O_negative,18,21,558,18,0,32,0,0,0,1,3,7,2023,29
2023-07-21,Hospital_A,O_negative,20,18,556,20,0,32,0,0,0,1,4,7,2023,29
2023-07-22,Hospital_A,O_negative,14,13,555,14,0,47,0,1,0,1,5,7,2023,29
2023-07-23,Hospital_A,O_negative,12,14,557,12,0,59,0,1,0,1,6,7,2023,29
2023-07-24,Hospital_A,O_negative,23,23,557,23,0,68,0,0,0,1,0,7,2023,30
2023-07-25,Hospital_A,O_negative,11,14,560,11,0,57,0,0,0,1,1,7,2023,30
2023-07-26,Hospital_A,O_negative,26,43,576,26,1,46,0,0,0,1,2,7,2023,30
2023-07-27,Hospital_A,O_negative,17,17,576,17,0,68,0,0,0,1,3,7,2023,30
2023-07-28,Hospital_A,O_negative,15,21,569,15,13,59,0,0,0,1,4,7,2023,30
2023-07-29,Hospital_A,O_negative,14,24,579,14,0,56,0,1,0,1,5,7,2023,30
2023-07-30,Hospital_A,O_negative,11,12,580,11,0,58,0,1,0,1,6,7,2023,30
2023-07-31,Hospital_A,O_negative,20,24,569,20,15,58,0,0,0,1,0,7,2023,31
2023-08-01,Hospital_A,O_negative,24,22,567,24,0,34,0,0,0,1,1,8,2023,31
2023-08-02,Hospital_A,O_negative,23,28,572,23,0,11,0,0,0,1,2,8,2023,31
2023-08-03,Hospital_A,O_negative,21,20,571,21,0,2,0,0,0,1,3,8,2023,31
2023-08-04,Hospital_A,O_negative,21,26,576,21,0,0,0,0,0,1,4,8,2023,31
2023-08-05,Hospital_A,O_negative,8,9,577,8,0,0,0,1,0,1,5,8,2023,31
2023-08-06,Hospital_A,O_negative,17,18,578,17,0,0,0,1,0,1,6,8,2023,31
2023-08-07,Hospital_A,O_negative,29,36,585,29,0,0,0,0,0,1,0,8,2023,32
2023-08-08,Hospital_A,O_negative,19,27,593,19,0,9,0,0,0,1,1,8,2023,32
2023-08-09,Hospital_A,O_negative,12,19,600,12,0,19,0,0,0,1,2,8,2023,32
2023-08-10,Hospital_A,O_negative,15,17,602,15,0,22,0,0,0,1,3,8,2023,32
2023-08-11,Hospital_A,O_negative,11,9,600,11,0,25,0,0,0,1,4,8,2023,32
2023-08-12,Hospital_A,O_negative,14,19,605,14,0,11,0,1,0,1,5,8,2023,32
2023-08-13,Hospital_A,O_negative,13,11,603,13,0,0,0,1,0,1,6,8,2023,32
2023-08-14,Hospital_A,O_negative,29,34,608,29,0,6,0,0,0,1,0,8,2023,33
2023-08-15,Hospital_A,O_negative,17,18,609,17,0,0,0,0,1,1,1,8,2023,33
2023-08-16,Hospital_A,O_negative,21,21,609,21,0,0,0,0,0,1,2,8,2023,33
2023-08-17,Hospital_A,O_negative,16,15,608,16,0,1,0,0,0,1,3,8,2023,33
2023-08-18,Hospital_A,O_negative,12,19,615,12,0,34,0,0,0,1,4,8,2023,33
2023-08-19,Hospital_A,O_negative,14,12,613,14,0,41,0,1,0,1,5,8,2023,33
2023-08-20,Hospital_A,O_negative,16,14,611,16,0,82,0,1,0,1,6,8,2023,33
2023-08-21,Hospital_A,O_negative,18,11,604,18,0,64,0,0,0,1,0,8,2023,34
2023-08-22,Hospital_A,O_negative,15,13,602,15,0,63,0,0,0,1,1,8,2023,34
2023-08-23,Hospital_A,O_negative,16,14,600,16,0,56,0,0,0,1,2,8,2023,34
2023-08-24,Hospital_A,O_negative,17,13,563,17,33,6,0,0,0,1,3,8,2023,34
2023-08-25,Hospital_A,O_negative,17,16,562,17,0,0,0,0,0,1,4,8,2023,34
2023-08-26,Hospital_A,O_negative,14,18,566,14,0,62,0,1,0,1,5,8,2023,34
2023-08-27,Hospital_A,O_negative,18,18,566,18,0,44,0,1,0,1,6,8,2023,34
2023-08-28,Hospital_A,O_negative,28,35,573,28,0,52,0,0,0,1,0,8,2023,35
2023-08-29,Hospital_A,O_negative,15,16,574,15,0,80,0,0,0,1,1,8,2023,35
2023-08-30,Hospital_A,O_negative,22,19,570,22,1,97,0,0,0,1,2,8,2023,35
2023-08-31,Hospital_A,O_negative,14,21,577,14,0,106,0,0,0,1,3,8,2023,35
2023-09-01,Hospital_A,O_negative,18,19,578,18,0,88,0,0,0,1,4,9,2023,35
2023-09-02,Hospital_A,O_negative,18,21,556,18,25,62,0,1,0,1,5,9,2023,35
2023-09-03,Hospital_A,O_negative,18,19,535,18,22,22,0,1,0,1,6,9,2023,35
2023-09-04,Hospital_A,O_negative,25,22,527,25,5,0,0,0,0,1,0,9,2023,36
2023-09-05,Hospital_A,O_negative,17,24,534,17,0,0,0,0,0,1,1,9,2023,36
2023-09-06,Hospital_A,O_negative,20,18,532,20,0,0,0,0,0,1,2,9,2023,36
2023-09-07,Hospital_A,O_negative,17,19,534,17,0,0,0,0,0,1,3,9,2023,36
2023-09-08,Hospital_A,O_negative,33,29,530,33,0,0,0,0,0,1,4,9,2023,36
2023-09-09,Hospital_A,O_negative,6,4,528,6,0,40,0,1,0,1,5,9,2023,36
2023-09-10,Hospital_A,O_negative,13,17,532,13,0,41,0,1,0,1,6,9,2023,36
2023-09-11,Hospital_A,O_negative,24,25,533,24,0,17,0,0,0,1,0,9,2023,37
2023-09-12,Hospital_A,O_negative,16,21,538,16,0,17,0,0,0,1,1,9,2023,37
2023-09-13,Hospital_A,O_negative,23,34,549,23,0,14,0,0,0,1,2,9,2023,37
2023-09-14,Hospital_A,O_negative,18,20,551,18,0,0,0,0,0,1,3,9,2023,37
2023-09-15,Hospital_A,O_negative,23,27,555,23,0,0,0,0,0,1,4,9,2023,37
2023-09-16,Hospital_A,O_negative,11,15,559,11,0,31,0,1,0,1,5,9,2023,37
2023-09-17,Hospital_A,O_negative,16,21,564,16,0,33,0,1,0,1,6,9,2023,37
2023-09-18,Hospital_A,O_negative,21,28,571,21,0,31,0,0,0,1,0,9,2023,38
2023-09-19,Hospital_A,O_negative,24,27,574,24,0,43,0,0,0,1,1,9,2023,38
2023-09-20,Hospital_A,O_negative,20,19,573,20,0,23,0,0,0,1,2,9,2023,38
2023-09-21,Hospital_A,O_negative,21,26,578,21,0,23,0,0,0,1,3,9,2023,38
2023-09-22,Hospital_A,O_negative,14,22,586,14,0,27,0,0,0,1,4,9,2023,38
2023-09-23,Hospital_A,O_negative,12,14,588,12,0,15,0,1,0,1,5,9,2023,38
2023-09-24,Hospital_A,O_negative,10,7,585,10,0,5,0,1,0,1,6,9,2023,38
2023-09-25,Hospital_A,O_negative,23,24,586,23,0,0,0,0,0,1,0,9,2023,39
2023-09-26,Hospital_A,O_negative,16,17,587,16,0,0,0,0,0,1,1,9,2023,39
2023-09-27,Hospital_A,O_negative,23,28,592,23,0,0,0,0,0,1,2,9,2023,39
2023-09-28,Hospital_A,O_negative,16,12,588,16,0,0,0,0,0,1,3,9,2023,39
2023-09-29,Hospital_A,O_negative,15,27,600,15,0,0,0,0,0,1,4,9,2023,39
2023-09-30,Hospital_A,O_negative,12,9,597,12,0,0,0,1,0,1,5,9,2023,39
2023-10-01,Hospital_A,O_negative,27,28,598,27,0,0,0,1,0,1,6,10,2023,39
2023-10-02,Hospital_A,O_negative,11,22,609,11,0,0,0,0,1,1,0,10,2023,40
2023-10-03,Hospital_A,O_negative,22,28,615,22,0,0,0,0,0,1,1,10,2023,40
2023-10-04,Hospital_A,O_negative,15,18,618,15,0,0,0,0,0,1,2,10,2023,40
2023-10-05,Hospital_A,O_negative,21,32,629,21,0,0,0,0,0,1,3,10,2023,40
2023-10-06,Hospital_A,O_negative,16,17,630,16,0,8,0,0,0,1,4,10,2023,40
2023-10-07,Hospital_A,O_negative,13,14,631,13,0,39,0,1,0,1,5,10,2023,40
2023-10-08,Hospital_A,O_negative,15,15,631,15,0,56,0,1,0,1,6,10,2023,40
2023-10-09,Hospital_A,O_negative,18,19,632,18,0,38,0,0,0,1,0,10,2023,41
2023-10-10,Hospital_A,O_negative,15,18,635,15,0,71,0,0,0,1,1,10,2023,41
2023-10-11,Hospital_A,O_negative,19,20,636,19,0,133,0,0,0,1,2,10,2023,41
2023-10-12,Hospital_A,O_negative,23,39,648,23,4,106,0,0,0,1,3,10,2023,41
2023-10-13,Hospital_A,O_negative,17,19,650,17,0,135,0,0,0,1,4,10,2023,41
2023-10-14,Hospital_A,O_negative,17,17,642,17,8,138,0,1,0,1,5,10,2023,41
2023-10-15,Hospital_A,O_negative,13,15,580,13,64,61,0,1,0,1,6,10,2023,41
2023-10-16,Hospital_A,O_negative,15,13,578,15,0,46,0,0,0,1,0,10,2023,42
2023-10-17,Hospital_A,O_negative,21,28,567,21,18,7,0,0,0,1,1,10,2023,42
2023-10-18,Hospital_A,O_negative,21,19,558,21,7,6,0,0,0,1,2,10,2023,42
2023-10-19,Hospital_A,O_negative,21,15,552,21,0,0,0,0,0,1,3,10,2023,42
2023-10-20,Hospital_A,O_negative,19,17,550,19,0,0,0,0,0,1,4,10,2023,42
2023-10-21,Hospital_A,O_negative,10,17,557,10,0,0,0,1,0,1,5,10,2023,42
2023-10-22,Hospital_A,O_negative,13,14,558,13,0,0,0,1,0,1,6,10,2023,42
2023-10-23,Hospital_A,O_negative,19,19,558,19,0,0,0,0,0,1,0,10,2023,43
2023-10-24,Hospital_A,O_negative,16,18,560,16,0,0,0,0,0,1,1,10,2023,43
2023-10-25,Hospital_A,O_negative,18,21,563,18,0,21,0,0,0,1,2,10,2023,43
2023-10-26,Hospital_A,O_negative,20,28,571,20,0,15,0,0,0,1,3,10,2023,43
2023-10-27,Hospital_A,O_negative,22,26,575,22,0,0,0,0,0,1,4,10,2023,43
2023-10-28,Hospital_A,O_negative,13,12,574,13,0,7,0,1,0,1,5,10,2023,43
2023-10-29,Hospital_A,O_negative,17,24,581,17,0,12,0,1,0,1,6,10,2023,43
2023-10-30,Hospital_A,O_negative,17,21,585,17,0,76,0,0,0,1,0,10,2023,44
2023-10-31,Hospital_A,O_negative,30,26,581,30,0,46,0,0,0,1,1,10,2023,44
2023-11-01,Hospital_A,O_negative,14,16,583,14,0,56,0,0,0,0,2,11,2023,44
2023-11-02,Hospital_A,O_negative,23,22,582,23,0,73,0,0,0,0,3,11,2023,44
2023-11-03,Hospital_A,O_negative,15,23,581,15,9,49,0,0,0,0,4,11,2023,44
2023-11-04,Hospital_A,O_negative,11,7,577,11,0,118,0,1,0,0,5,11,2023,44
2023-11-05,Hospital_A,O_negative,20,28,585,20,0,98,0,1,0,0,6,11,2023,44
2023-11-06,Hospital_A,O_negative,29,20,558,29,18,51,0,0,0,0,0,11,2023,45
2023-11-07,Hospital_A,O_negative,19,29,568,19,0,66,0,0,0,0,1,11,2023,45
2023-11-08,Hospital_A,O_negative,15,18,539,15,32,64,0,0,0,0,2,11,2023,45
2023-11-09,Hospital_A,O_negative,13,19,545,13,0,51,0,0,0,0,3,11,2023,45
2023-11-10,Hospital_A,O_negative,19,23,549,19,0,32,0,0,0,0,4,11,2023,45
2023-11-11,Hospital_A,O_negative,18,21,552,18,0,14,0,1,0,0,5,11,2023,45
2023-11-12,Hospital_A,O_negative,8,7,537,8,14,0,0,1,1,0,6,11,2023,45
2023-11-13,Hospital_A,O_negative,22,26,541,22,0,0,0,0,0,0,0,11,2023,46
2023-11-14,Hospital_A,O_negative,21,24,544,21,0,0,0,0,0,0,1,11,2023,46
2023-11-15,Hospital_A,O_negative,19,22,547,19,0,0,0,0,0,0,2,11,2023,46
2023-11-16,Hospital_A,O_negative,15,23,555,15,0,0,0,0,0,0,3,11,2023,46
2023-11-17,Hospital_A,O_negative,14,16,557,14,0,0,0,0,0,0,4,11,2023,46
2023-11-18,Hospital_A,O_negative,16,13,554,16,0,0,0,1,0,0,5,11,2023,46
2023-11-19,Hospital_A,O_negative,12,16,558,12,0,0,0,1,0,0,6,11,2023,46
2023-11-20,Hospital_A,O_negative,19,27,566,19,0,43,0,0,0,0,0,11,2023,47
2023-11-21,Hospital_A,O_negative,16,21,571,16,0,48,0,0,0,0,1,11,2023,47
2023-11-22,Hospital_A,O_negative,23,25,573,23,0,39,0,0,0,0,2,11,2023,47
2023-11-23,Hospital_A,O_negative,24,24,573,24,0,15,0,0,0,0,3,11,2023,47
2023-11-24,Hospital_A,O_negative,19,20,574,19,0,0,0,0,0,0,4,11,2023,47
2023-11-25,Hospital_A,O_negative,17,18,575,17,0,0,0,1,0,0,5,11,2023,47
2023-11-26,Hospital_A,O_negative,22,18,571,22,0,0,0,1,0,0,6,11,2023,47
2023-11-27,Hospital_A,O_negative,26,27,572,26,0,0,0,0,0,0,0,11,2023,48
2023-11-28,Hospital_A,O_negative,15,20,577,15,0,0,0,0,0,0,1,11,2023,48
2023-11-29,Hospital_A,O_negative,24,25,578,24,0,0,0,0,0,0,2,11,2023,48
2023-11-30,Hospital_A,O_negative,16,12,574,16,0,0,0,0,0,0,3,11,2023,48
2023-12-01,Hospital_A,O_negative,22,29,581,22,0,0,0,0,0,0,4,12,2023,48
2023-12-02,Hospital_A,O_negative,9,10,582,9,0,0,0,1,0,0,5,12,2023,48
2023-12-03,Hospital_A,O_negative,20,25,587,20,0,0,0,1,0,0,6,12,2023,48
2023-12-04,Hospital_A,O_negative,13,11,585,13,0,0,0,0,0,0,0,12,2023,49
2023-12-05,Hospital_A,O_negative,16,12,581,16,0,0,0,0,0,0,1,12,2023,49
2023-12-06,Hospital_A,O_negative,17,21,585,17,0,0,0,0,0,0,2,12,2023,49
2023-12-07,Hospital_A,O_negative,21,23,587,21,0,0,0,0,0,0,3,12,2023,49
2023-12-08,Hospital_A,O_negative,27,30,590,27,0,0,0,0,0,0,4,12,2023,49
2023-12-09,Hospital_A,O_negative,12,14,592,12,0,0,0,1,0,0,5,12,2023,49
